x,original_sum,display_sum,x_shape,y_shape,removed_residual
0.2972222222222222,0.2455366063954379,0.2455366063954379,-0.4858282995604,0.2455366063954379,0
0.2986111111111111,0.23577743525194284,0.23577743525194284,-0.4816615086160901,0.23577743525194284,0
0.3,0.22621872667214943,0.22621872667214943,-0.47721538296173566,0.22621872667214943,0
0.3013888888888889,0.21687034997479257,0.21687034997479257,-0.4724965455362305,0.21687034997479257,0
0.30277777777777776,0.20774195168383686,0.20774195168383686,-0.46751200491992967,0.20774195168383686,0
0.30416666666666664,0.19884293972456704,0.19884293972456704,-0.4622691471664876,0.19884293972456704,0
0.3055555555555556,0.19018246794430538,0.19018246794430538,-0.45677572697139485,0.19018246794430538,0
0.30694444444444446,0.18176942098595864,0.18176942098595864,-0.4510398581908751,0.18176942098595864,0
0.30833333333333335,0.17361239954197938,0.17361239954197938,-0.44507000372598693,0.17361239954197938,0
0.30972222222222223,0.16571970601569772,0.16571970601569772,-0.4388749647879771,0.16571970601569772,0
0.3111111111111111,0.15809933061627535,0.15809933061627535,-0.43246386956206817,0.15809933061627535,0
0.3125,0.15075893791278736,0.15075893791278736,-0.42584616128798586,0.15075893791278736,0
0.3138888888888889,0.14370585387214885,0.14370585387214885,-0.41903158577662586,0.14370585387214885,0
0.31527777777777777,0.1369470534047569,0.1369470534047569,-0.412030178383306,0.1369470534047569,0
0.31666666666666665,0.13048914844084164,0.13048914844084164,-0.4048522504590664,0.13048914844084164,0
0.31805555555555554,0.12433837655958091,0.12433837655958091,-0.3975083753024599,0.12433837655958091,0
0.3194444444444444,0.11850059019207426,0.11850059019207426,-0.39000937363520793,0.11850059019207426,0
0.32083333333333336,0.1129812464182535,0.1129812464182535,-0.38236629862599303,0.1129812464182535,0
0.32222222222222224,0.10778539737676536,0.10778539737676536,-0.3745904204875079,0.10778539737676536,0
0.3236111111111111,0.1029176813057737,0.1029176813057737,-0.3666932106726842,0.1029176813057737,0
0.325,0.09838231423151322,0.09838231423151322,-0.35868632569678144,0.09838231423151322,0
0.3263888888888889,0.09418308232027972,0.09418308232027972,-0.3505815906127266,0.09418308232027972,0
0.3277777777777778,0.09032333490835415,0.09032333490835415,-0.3423909821677463,0.09032333490835415,0
0.32916666666666666,0.08680597822316262,0.08680597822316262,-0.3341266116699493,0.08680597822316262,0
0.33055555555555555,0.08363346980773102,0.08363346980773102,-0.32580070759405894,0.08363346980773102,0
0.33194444444444443,0.08080781365924515,0.08080781365924515,-0.31742559795601166,0.08080781365924515,0
0.3333333333333333,0.07833055609124835,0.07833055609124835,-0.3090136924865667,0.07833055609124835,0
0.3347222222222222,0.07620278232771482,0.07620278232771482,-0.3005774646344746,0.07620278232771482,0
0.33611111111111114,0.07442511383592561,0.07442511383592561,-0.292129433430083,0.07442511383592561,0
0.3375,0.07299770640375348,0.07299770640375348,-0.28368214524053625,0.07299770640375348,0
0.3388888888888889,0.07192024896562318,0.07192024896562318,-0.2752481554479435,0.07192024896562318,0
0.3402777777777778,0.07119196318007708,0.07119196318007708,-0.266840010082059,0.07119196318007708,0
0.3416666666666667,0.0708116037605208,0.0708116037605208,-0.25847022743911663,0.0708116037605208,0
0.34305555555555556,0.07077745955937294,0.07077745955937294,-0.25015127971851353,0.07077745955937294,0
0.34444444444444444,0.07108735540449271,0.07108735540449271,-0.24189557470901873,0.07108735540449271,0
0.3458333333333333,0.07173865468540098,0.07173865468540098,-0.23371543755612328,0.07173865468540098,0
0.3472222222222222,0.07272826268546759,0.07272826268546759,-0.22562309264200614,0.07272826268546759,0
0.3486111111111111,0.07405263065489157,0.07405263065489157,-0.21763064560942208,0.07405263065489157,0
0.35,0.07570776061797661,0.07570776061797661,-0.20975006556055414,0.07570776061797661,0
0.35138888888888886,0.07768921090687014,0.07768921090687014,-0.20199316746159113,0.07768921090687014,0
0.3527777777777778,0.07999210241264404,0.07999210241264404,-0.19437159478341648,0.07999210241264404,0
0.3541666666666667,0.08261112554328989,0.08261112554328989,-0.18689680240839895,0.08261112554328989,0
0.35555555555555557,0.08554054787694004,0.08554054787694004,-0.17958003983278617,0.08554054787694004,0
0.35694444444444445,0.08877422249737403,0.08877422249737403,-0.17243233469369915,0.08877422249737403,0
0.35833333333333334,0.0923055969976382,0.0923055969976382,-0.16546447664913774,0.0923055969976382,0
0.3597222222222222,0.09612772313641316,0.09612772313641316,-0.15868700163877836,0.09612772313641316,0
0.3611111111111111,0.10023326713058803,0.10023326713058803,-0.15211017655267364,0.10023326713058803,0
0.3625,0.10461452056635667,0.10461452056635667,-0.1457439843342228,0.10461452056635667,0
0.3638888888888889,0.10926341191004564,0.10926341191004564,-0.13959810954301466,0.10926341191004564,0
0.36527777777777776,0.1141715185988055,0.1141715185988055,-0.1336819244023097,0.1141715185988055,0
0.36666666666666664,0.11933007969025948,0.11933007969025948,-0.12800447535506485,0.11933007969025948,0
0.3680555555555556,0.12473000904920456,0.12473000904920456,-0.12257447015148555,0.12473000904920456,0
0.36944444444444446,0.1303619090484977,0.1303619090484977,-0.11740026549013387,0.1303619090484977,0
0.37083333333333335,0.13621608476034786,0.13621608476034786,-0.11248985523362277,0.13621608476034786,0
0.37222222222222223,0.14228255861335332,0.14228255861335332,-0.10785085921889669,0.14228255861335332,0
0.3736111111111111,0.14855108548979995,0.14855108548979995,-0.10349051268101579,0.14855108548979995,0
0.375,0.15501116823695887,0.15501116823695887,-0.0994156563082654,0.15501116823695887,0
0.3763888888888889,0.16165207356537703,0.16165207356537703,-0.09563272694526515,0.16165207356537703,0
0.37777777777777777,0.1684628483064857,0.1684628483064857,-0.09214774895958351,0.1684628483064857,0
0.37916666666666665,0.17543233600121005,0.17543233600121005,-0.08896632628616895,0.17543233600121005,0
0.38055555555555554,0.1825491937906856,0.1825491937906856,-0.08609363516268077,0.1825491937906856,0
0.3819444444444444,0.1898019095796644,0.1898019095796644,-0.08353441756755565,0.1898019095796644,0
0.38333333333333336,0.19717881944271742,0.19717881944271742,-0.08129297537137943,0.19717881944271742,0
0.38472222222222224,0.20466812524292544,0.20466812524292544,-0.07937316521084159,0.20466812524292544,0
0.3861111111111111,0.21225791243238787,0.21225791243238787,-0.0777783940932469,0.21225791243238787,0
0.3875,0.21993616800357835,0.21993616800357835,-0.07651161573824145,0.21993616800357835,0
0.3888888888888889,0.22769079856032223,0.22769079856032223,-0.07557532766207664,0.22769079856032223,0
0.3902777777777778,0.23550964847698858,0.23550964847698858,-0.07497156900839712,0.23550964847698858,0
0.39166666666666666,0.24338051811435374,0.24338051811435374,-0.07470191912819067,0.24338051811435374,0
0.39305555555555555,0.2512911820605189,0.2512911820605189,-0.07476749691018943,0.2512911820605189,0
0.39444444444444443,0.2592294073652544,0.2592294073652544,-0.07516896086165711,0.2592294073652544,0
0.3958333333333333,0.26718297173617817,0.26718297173617817,-0.0759065099381475,0.26718297173617817,0
0.3972222222222222,0.2751396816652861,0.2751396816652861,-0.07697988511947074,0.2751396816652861,0
0.39861111111111114,0.2830873904545033,0.2830873904545033,-0.0783883717277614,0.2830873904545033,0
0.4,0.29101401610914834,0.29101401610914834,-0.08013080248220926,0.29101401610914834,0
0.4013888888888889,0.2989075590684743,0.2989075590684743,-0.08220556128369134,0.2989075590684743,0
0.4027777777777778,0.3067561197427759,0.3067561197427759,-0.08461058772123309,0.3067561197427759,0
0.4041666666666667,0.3145479158269527,0.3145479158269527,-0.08734338229093487,0.3145479158269527,0
0.40555555555555556,0.32227129936084253,0.32227129936084253,-0.09040101231672198,0.32227129936084253,0
0.40694444444444444,0.3299147735071546,0.3299147735071546,-0.09378011856102632,0.3299147735071546,0
0.4083333333333333,0.33746700901836263,0.33746700901836263,-0.09747692251226824,0.33746700901836263,0
0.4097222222222222,0.34491686036454045,0.34491686036454045,-0.10148723433481113,0.34491686036454045,0
